トレード #,タイプ,シグナル,日時,価格,取引,利益 ¥,利益 %,累積利益 ¥,累積利益 %,最大可能利益 ¥,最大可能利益 %,ドローダウン ¥,ドローダウン %
392,ロングエントリー,GapUp,2018-07-11,2528,100,-1000.00,-0.4,-865700.00,-0.05,2400.00,0.95,2100.00,0.83
392,ロングを決済,TPSL,2018-07-13,2538,100,-1000.00,-0.4,-865700.00,-0.05,2400.00,0.95,2100.00,0.83
393,ロングエントリー,GapUp,2018-07-18,2587,100,-3500.00,-1.35,-869200.00,-0.16,1650.00,0.64,2500.00,0.97
393,ロングを決済,TPSL,2018-07-19,2572,100,-3500.00,-1.35,-869200.00,-0.16,1650.00,0.64,2500.00,0.97
394,ショートエントリー,GapDn,2018-07-20,2567,100,400.00,0.16,-868800.00,0.02,1400.00,0.55,1600.00,0.62
394,ショートを決済,TPSL,2018-07-23,2543,100,400.00,0.16,-868800.00,0.02,1400.00,0.55,1600.00,0.62
395,ショートエントリー,GapDn,2018-07-24,2541,100,1200.00,0.47,-867600.00,0.06,2200.00,0.87,2700.00,1.06
395,ショートを決済,TPSL,2018-07-25,2509,100,1200.00,0.47,-867600.00,0.06,2200.00,0.87,2700.00,1.06
396,ロングエントリー,GapUp,2018-08-01,2593,100,-1000.00,-0.39,-868600.00,-0.05,0,0,2900.00,1.12
396,ロングを決済,TPSL,2018-08-02,2603,100,-1000.00,-0.39,-868600.00,-0.05,0,0,2900.00,1.12
397,ロングエントリー,GapUp,2018-08-09,2711,100,-4200.00,-1.55,-872800.00,-0.2,0,0,5150.00,1.9
397,ロングを決済,TPSL,2018-08-10,2689,100,-4200.00,-1.55,-872800.00,-0.2,0,0,5150.00,1.9
398,ショートエントリー,GapDn,2018-08-14,2582,100,-8800.00,-3.41,-881600.00,-0.41,350.00,0.14,7800.00,3.02
398,ショートを決済,TPSL,2018-08-15,2650,100,-8800.00,-3.41,-881600.00,-0.41,350.00,0.14,7800.00,3.02
399,ロングエントリー,GapUp,2018-08-16,2651,100,-5500.00,-2.07,-887100.00,-0.26,100.00,0.04,5350.00,2.02
399,ロングを決済,TPSL,2018-08-17,2616,100,-5500.00,-2.07,-887100.00,-0.26,100.00,0.04,5350.00,2.02
400,ショートエントリー,GapDn,2018-08-21,2570,100,13400.00,5.21,-873700.00,0.63,14400.00,5.6,2200.00,0.86
400,ショートを決済,TPSL,2018-08-22,2416,100,13400.00,5.21,-873700.00,0.63,14400.00,5.6,2200.00,0.86
401,ショートエントリー,GapDn,2018-08-23,2430,100,-7300.00,-3,-881000.00,-0.34,0,0,6300.00,2.59
401,ショートを決済,TPSL,2018-08-24,2483,100,-7300.00,-3,-881000.00,-0.34,0,0,6300.00,2.59
402,ロングエントリー,GapUp,2018-08-27,2500,100,-4500.00,-1.8,-885500.00,-0.21,1550.00,0.62,3500.00,1.4
402,ロングを決済,TPSL,2018-08-28,2475,100,-4500.00,-1.8,-885500.00,-0.21,1550.00,0.62,3500.00,1.4
403,ショートエントリー,GapDn,2018-08-31,2475,100,100.00,0.04,-885400.00,0,1100.00,0.44,1550.00,0.63
403,ショートを決済,TPSL,2018-09-03,2454,100,100.00,0.04,-885400.00,0,1100.00,0.44,1550.00,0.63
404,ショートエントリー,GapDn,2018-09-06,2368,100,-3700.00,-1.56,-889100.00,-0.17,100.00,0.04,2700.00,1.14
404,ショートを決済,TPSL,2018-09-07,2385,100,-3700.00,-1.56,-889100.00,-0.17,100.00,0.04,2700.00,1.14
405,ロングエントリー,GapUp,2018-09-10,2385,100,2000.00,0.84,-887100.00,0.09,3000.00,1.26,0,0
405,ロングを決済,TPSL,2018-09-11,2425,100,2000.00,0.84,-887100.00,0.09,3000.00,1.26,0,0
406,ロングエントリー,GapUp,2018-09-13,2455,100,1000.00,0.41,-886100.00,0.05,2000.00,0.81,1500.00,0.61
406,ロングを決済,TPSL,2018-09-14,2485,100,1000.00,0.41,-886100.00,0.05,2000.00,0.81,1500.00,0.61
407,ロングエントリー,GapUp,2018-09-18,2484,100,9000.00,3.62,-877100.00,0.43,10000.00,4.03,1300.00,0.52
407,ロングを決済,TPSL,2018-09-19,2594,100,9000.00,3.62,-877100.00,0.43,10000.00,4.03,1300.00,0.52
408,ロングエントリー,GapUp,2018-09-20,2581,100,-3000.00,-1.16,-880100.00,-0.14,0,0,5300.00,2.05
408,ロングを決済,TPSL,2018-09-21,2571,100,-3000.00,-1.16,-880100.00,-0.14,0,0,5300.00,2.05
409,ロングエントリー,GapUp,2018-09-26,2611,100,-2300.00,-0.88,-882400.00,-0.11,2350.00,0.9,1800.00,0.69
409,ロングを決済,GapDn,2018-09-27,2603,100,-2300.00,-0.88,-882400.00,-0.11,2350.00,0.9,1800.00,0.69
410,ショートエントリー,GapDn,2018-09-27,2603,100,2700.00,1.04,-879700.00,0.13,3700.00,1.42,1750.00,0.67
410,ショートを決済,TPSL,2018-10-01,2561,100,2700.00,1.04,-879700.00,0.13,3700.00,1.42,1750.00,0.67
411,ロングエントリー,GapUp,2018-10-03,2599,100,-3100.00,-1.19,-882800.00,-0.15,0,0,5650.00,2.17
411,ロングを決済,TPSL,2018-10-04,2588,100,-3100.00,-1.19,-882800.00,-0.15,0,0,5650.00,2.17
412,ショートエントリー,GapDn,2018-10-09,2520,100,-1000.00,-0.4,-883800.00,-0.05,2400.00,0.95,1750.00,0.69
412,ショートを決済,TPSL,2018-10-10,2510,100,-1000.00,-0.4,-883800.00,-0.05,2400.00,0.95,1750.00,0.69
413,ショートエントリー,GapDn,2018-10-12,2452,100,1200.00,0.49,-882600.00,0.06,2200.00,0.9,3150.00,1.28
413,ショートを決済,TPSL,2018-10-15,2420,100,1200.00,0.49,-882600.00,0.06,2200.00,0.9,3150.00,1.28
414,ショートエントリー,GapDn,2018-10-16,2396,100,-14400.00,-6.01,-897000.00,-0.68,0,0,13400.00,5.59
414,ショートを決済,TPSL,2018-10-17,2520,100,-14400.00,-6.01,-897000.00,-0.68,0,0,13400.00,5.59
415,ロングエントリー,GapUp,2018-10-18,2559,100,-6000.00,-2.34,-903000.00,-0.29,0,0,5750.00,2.25
415,ロングを決済,TPSL,2018-10-19,2519,100,-6000.00,-2.34,-903000.00,-0.29,0,0,5750.00,2.25
416,ショートエントリー,GapDn,2018-10-26,2415,100,-4800.00,-1.99,-907800.00,-0.23,0,0,4950.00,2.05
416,ショートを決済,TPSL,2018-10-29,2443,100,-4800.00,-1.99,-907800.00,-0.23,0,0,4950.00,2.05
417,ショートエントリー,GapDn,2018-10-31,2353,100,19500.00,8.29,-888300.00,0.93,20500.00,8.71,3850.00,1.64
417,ショートを決済,TPSL,2018-11-01,2138,100,19500.00,8.29,-888300.00,0.93,20500.00,8.71,3850.00,1.64
418,ショートエントリー,GapDn,2018-11-02,2075,100,-9500.00,-4.58,-897800.00,-0.45,0,0,9800.00,4.72
418,ショートを決済,TPSL,2018-11-05,2150,100,-9500.00,-4.58,-897800.00,-0.45,0,0,9800.00,4.72
419,ロングエントリー,GapUp,2018-11-08,2272,100,-3000.00,-1.32,-900800.00,-0.14,1600.00,0.7,3750.00,1.65
419,ロングを決済,TPSL,2018-11-09,2262,100,-3000.00,-1.32,-900800.00,-0.14,1600.00,0.7,3750.00,1.65
420,ロングエントリー,GapUp,2018-11-19,2293,100,-3000.00,-1.31,-903800.00,-0.14,600.00,0.26,3000.00,1.31
420,ロングを決済,TPSL,2018-11-20,2283,100,-3000.00,-1.31,-903800.00,-0.14,600.00,0.26,3000.00,1.31
421,ショートエントリー,GapDn,2018-11-30,2280,100,-11500.00,-5.04,-915300.00,-0.55,0,0,10500.00,4.61
421,ショートを決済,TPSL,2018-12-03,2375,100,-11500.00,-5.04,-915300.00,-0.55,0,0,10500.00,4.61
422,ショートエントリー,GapDn,2018-12-06,2255,100,-3900.00,-1.73,-919200.00,-0.19,0,0,3300.00,1.46
422,ショートを決済,TPSL,2018-12-07,2274,100,-3900.00,-1.73,-919200.00,-0.19,0,0,3300.00,1.46
423,ロングエントリー,GapUp,2018-12-12,2375,100,-4500.00,-1.89,-923700.00,-0.22,0,0,4700.00,1.98
423,ロングを決済,TPSL,2018-12-13,2350,100,-4500.00,-1.89,-923700.00,-0.22,0,0,4700.00,1.98
424,ショートエントリー,GapDn,2018-12-20,2256,100,-500.00,-0.22,-924200.00,-0.02,500.00,0.22,4700.00,2.08
424,ショートを決済,TPSL,2018-12-21,2241,100,-500.00,-0.22,-924200.00,-0.02,500.00,0.22,4700.00,2.08
425,ショートエントリー,GapDn,2018-12-25,2175,100,2000.00,0.92,-922200.00,0.1,6250.00,2.87,1000.00,0.46
425,ショートを決済,TPSL,2018-12-26,2135,100,2000.00,0.92,-922200.00,0.1,6250.00,2.87,1000.00,0.46
426,ロングエントリー,GapUp,2018-12-28,2218,100,300.00,0.14,-921900.00,0.01,2300.00,1.04,2950.00,1.33
426,ロングを決済,TPSL,2019-01-04,2241,100,300.00,0.14,-921900.00,0.01,2300.00,1.04,2950.00,1.33
427,ロングエントリー,GapUp,2019-01-08,2267,100,-3300.00,-1.46,-925200.00,-0.16,0,0,2350.00,1.04
427,ロングを決済,TPSL,2019-01-09,2254,100,-3300.00,-1.46,-925200.00,-0.16,0,0,2350.00,1.04
428,ロングエントリー,GapUp,2019-01-15,2297,100,-2700.00,-1.18,-927900.00,-0.13,0,0,2200.00,0.96
428,ロングを決済,GapDn,2019-01-16,2285,100,-2700.00,-1.18,-927900.00,-0.13,0,0,2200.00,0.96
429,ショートエントリー,GapDn,2019-01-16,2285,100,-500.00,-0.22,-928400.00,-0.02,750.00,0.33,1900.00,0.83
429,ショートを決済,TPSL,2019-01-17,2275,100,-500.00,-0.22,-928400.00,-0.02,750.00,0.33,1900.00,0.83
430,ロングエントリー,GapUp,2019-01-23,2286,100,-3000.00,-1.31,-931400.00,-0.14,0,0,2300.00,1.01
430,ロングを決済,TPSL,2019-01-24,2276,100,-3000.00,-1.31,-931400.00,-0.14,0,0,2300.00,1.01
431,ロングエントリー,GapUp,2019-01-28,2336,100,-3300.00,-1.41,-934700.00,-0.16,0,0,3800.00,1.63
431,ロングを決済,TPSL,2019-01-29,2323,100,-3300.00,-1.41,-934700.00,-0.16,0,0,3800.00,1.63
432,ロングエントリー,GapUp,2019-02-01,2354,100,1000.00,0.42,-933700.00,0.05,2000.00,0.85,1850.00,0.79
432,ロングを決済,TPSL,2019-02-05,2384,100,1000.00,0.42,-933700.00,0.05,2000.00,0.85,1850.00,0.79
433,ショートエントリー,GapDn,2019-02-07,2323,100,-3000.00,-1.29,-936700.00,-0.15,1100.00,0.47,2000.00,0.86
433,ショートを決済,TPSL,2019-02-08,2333,100,-3000.00,-1.29,-936700.00,-0.15,1100.00,0.47,2000.00,0.86
434,ショートエントリー,GapDn,2019-02-13,2294,100,-2900.00,-1.26,-939600.00,-0.14,350.00,0.15,2400.00,1.05
434,ショートを決済,GapUp,2019-02-14,2308,100,-2900.00,-1.26,-939600.00,-0.14,350.00,0.15,2400.00,1.05
435,ロングエントリー,GapUp,2019-02-14,2308,100,-2500.00,-1.08,-942100.00,-0.12,1050.00,0.45,1500.00,0.65
435,ロングを決済,TPSL,2019-02-15,2298,100,-2500.00,-1.08,-942100.00,-0.12,1050.00,0.45,1500.00,0.65
436,ロングエントリー,GapUp,2019-02-19,2322,100,-400.00,-0.17,-942500.00,-0.02,600.00,0.26,2400.00,1.03
436,ロングを決済,TPSL,2019-02-20,2338,100,-400.00,-0.17,-942500.00,-0.02,600.00,0.26,2400.00,1.03
437,ロングエントリー,GapUp,2019-02-21,2336,100,-1700.00,-0.73,-944200.00,-0.08,500.00,0.21,1200.00,0.51
437,ロングを決済,GapDn,2019-02-22,2334,100,-1700.00,-0.73,-944200.00,-0.08,500.00,0.21,1200.00,0.51
438,ショートエントリー,GapDn,2019-02-22,2334,100,-4500.00,-1.93,-948700.00,-0.22,0,0,3500.00,1.5
438,ショートを決済,TPSL,2019-02-25,2364,100,-4500.00,-1.93,-948700.00,-0.22,0,0,3500.00,1.5
439,ロングエントリー,GapUp,2019-02-26,2370,100,300.00,0.13,-948400.00,0.01,2600.00,1.1,1050.00,0.44
439,ロングを決済,TPSL,2019-02-27,2393,100,300.00,0.13,-948400.00,0.01,2600.00,1.1,1050.00,0.44
440,ショートエントリー,GapDn,2019-03-06,2385,100,-100.00,-0.04,-948500.00,0,1650.00,0.69,0,0
440,ショートを決済,TPSL,2019-03-07,2366,100,-100.00,-0.04,-948500.00,0,1650.00,0.69,0,0
441,ロングエントリー,GapUp,2019-03-13,2384,100,600.00,0.25,-947900.00,0.03,1600.00,0.67,3700.00,1.55
441,ロングを決済,TPSL,2019-03-14,2410,100,600.00,0.25,-947900.00,0.03,1600.00,0.67,3700.00,1.55
442,ロングエントリー,GapUp,2019-03-15,2398,100,-500.00,-0.21,-948400.00,-0.02,500.00,0.21,1500.00,0.63
442,ロングを決済,TPSL,2019-03-18,2413,100,-500.00,-0.21,-948400.00,-0.02,500.00,0.21,1500.00,0.63
443,ショートエントリー,GapDn,2019-03-20,2399,100,-1800.00,-0.75,-950200.00,-0.09,850.00,0.35,1300.00,0.54
443,ショートを決済,GapUp,2019-03-22,2402,100,-1800.00,-0.75,-950200.00,-0.09,850.00,0.35,1300.00,0.54
444,ロングエントリー,GapUp,2019-03-22,2402,100,-3200.00,-1.33,-953400.00,-0.16,650.00,0.27,2200.00,0.92
444,ロングを決済,TPSL,2019-03-25,2385,100,-3200.00,-1.33,-953400.00,-0.16,650.00,0.27,2200.00,0.92
445,ロングエントリー,GapUp,2019-03-27,2401,100,-3700.00,-1.54,-957100.00,-0.18,0,0,3350.00,1.4
445,ロングを決済,TPSL,2019-03-28,2384,100,-3700.00,-1.54,-957100.00,-0.18,0,0,3350.00,1.4
446,ロングエントリー,GapUp,2019-04-02,2395,100,-5900.00,-2.46,-963000.00,-0.29,0,0,7500.00,3.13
446,ロングを決済,TPSL,2019-04-03,2356,100,-5900.00,-2.46,-963000.00,-0.29,0,0,7500.00,3.13
447,ショートエントリー,GapDn,2019-04-09,2296,100,100.00,0.04,-962900.00,0,1350.00,0.59,1300.00,0.57
447,ショートを決済,TPSL,2019-04-10,2275,100,100.00,0.04,-962900.00,0,1350.00,0.59,1300.00,0.57
448,ロングエントリー,GapUp,2019-04-16,2361,100,-3000.00,-1.27,-965900.00,-0.15,0,0,3850.00,1.63
448,ロングを決済,TPSL,2019-04-17,2351,100,-3000.00,-1.27,-965900.00,-0.15,0,0,3850.00,1.63
449,ショートエントリー,GapDn,2019-04-22,2275,100,-3000.00,-1.32,-968900.00,-0.15,100.00,0.04,3450.00,1.52
449,ショートを決済,TPSL,2019-04-23,2285,100,-3000.00,-1.32,-968900.00,-0.15,100.00,0.04,3450.00,1.52
450,ロングエントリー,GapUp,2019-04-25,2298,100,-3500.00,-1.52,-972400.00,-0.17,550.00,0.24,2500.00,1.09
450,ロングを決済,TPSL,2019-04-26,2283,100,-3500.00,-1.52,-972400.00,-0.17,550.00,0.24,2500.00,1.09
451,ショートエントリー,GapDn,2019-05-23,2453,100,100.00,0.04,-972300.00,0,1100.00,0.45,2900.00,1.18
451,ショートを決済,TPSL,2019-05-24,2432,100,100.00,0.04,-972300.00,0,1100.00,0.45,2900.00,1.18
452,ショートエントリー,GapDn,2019-06-04,2432,100,-3600.00,-1.48,-975900.00,-0.18,400.00,0.16,2600.00,1.07
452,ショートを決済,TPSL,2019-06-05,2448,100,-3600.00,-1.48,-975900.00,-0.18,400.00,0.16,2600.00,1.07
453,ロングエントリー,GapUp,2019-06-06,2463,100,700.00,0.28,-975200.00,0.03,4250.00,1.73,1050.00,0.43
453,ロングを決済,TPSL,2019-06-07,2490,100,700.00,0.28,-975200.00,0.03,4250.00,1.73,1050.00,0.43
454,ショートエントリー,GapDn,2019-06-27,2450,100,-8400.00,-3.43,-983600.00,-0.41,0,0,7400.00,3.02
454,ショートを決済,TPSL,2019-06-28,2514,100,-8400.00,-3.43,-983600.00,-0.41,0,0,7400.00,3.02
455,ロングエントリー,GapUp,2019-07-02,2556,100,-4300.00,-1.68,-987900.00,-0.21,0,0,3300.00,1.29
455,ロングを決済,TPSL,2019-07-03,2533,100,-4300.00,-1.68,-987900.00,-0.21,0,0,3300.00,1.29
456,ショートエントリー,GapDn,2019-07-09,2562,100,-3000.00,-1.17,-990900.00,-0.15,200.00,0.08,2450.00,0.96
456,ショートを決済,TPSL,2019-07-10,2572,100,-3000.00,-1.17,-990900.00,-0.15,200.00,0.08,2450.00,0.96
457,ショートエントリー,GapDn,2019-07-17,2565,100,-1000.00,-0.39,-991900.00,-0.05,50.00,0.02,2000.00,0.78
457,ショートを決済,TPSL,2019-07-18,2555,100,-1000.00,-0.39,-991900.00,-0.05,50.00,0.02,2000.00,0.78
