トレード #,タイプ,シグナル,日時,価格,取引,利益 ¥,利益 %,累積利益 ¥,累積利益 %,最大可能利益 ¥,最大可能利益 %,ドローダウン ¥,ドローダウン %
36,ショートエントリー,MACrossSE,2013-01-23,936,100,-1900.00,-2.03,-28300.00,-0.06,475.00,0.51,1525.00,1.63
36,ショートを決済,MACrossLE,2013-01-31,945,100,-1900.00,-2.03,-28300.00,-0.06,475.00,0.51,1525.00,1.63
37,ロングエントリー,MACrossLE,2013-01-31,945,100,10000.00,10.58,-18300.00,0.34,15750.00,16.67,750.00,0.79
37,ロングを決済,MACrossSE,2013-02-28,1055,100,10000.00,10.58,-18300.00,0.34,15750.00,16.67,750.00,0.79
38,ショートエントリー,MACrossSE,2013-02-28,1055,100,-3400.00,-3.22,-21700.00,-0.11,1250.00,1.18,3000.00,2.84
38,ショートを決済,MACrossLE,2013-03-06,1079,100,-3400.00,-3.22,-21700.00,-0.11,1250.00,1.18,3000.00,2.84
39,ロングエントリー,MACrossLE,2013-03-06,1079,100,-1400.00,-1.3,-23100.00,-0.05,1475.00,1.37,2650.00,2.46
39,ロングを決済,MACrossSE,2013-03-11,1075,100,-1400.00,-1.3,-23100.00,-0.05,1475.00,1.37,2650.00,2.46
40,ショートエントリー,MACrossSE,2013-03-11,1075,100,-1600.00,-1.49,-24700.00,-0.05,375.00,0.35,1100.00,1.02
40,ショートを決済,MACrossLE,2013-03-12,1081,100,-1600.00,-1.49,-24700.00,-0.05,375.00,0.35,1100.00,1.02
41,ロングエントリー,MACrossLE,2013-03-12,1081,100,-2200.00,-2.04,-26900.00,-0.07,0,0,2100.00,1.94
41,ロングを決済,MACrossSE,2013-03-13,1069,100,-2200.00,-2.04,-26900.00,-0.07,0,0,2100.00,1.94
42,ショートエントリー,MACrossSE,2013-03-13,1069,100,-400.00,-0.37,-27300.00,-0.01,2650.00,2.48,725.00,0.68
42,ショートを決済,MACrossLE,2013-03-22,1063,100,-400.00,-0.37,-27300.00,-0.01,2650.00,2.48,725.00,0.68
43,ロングエントリー,MACrossLE,2013-03-22,1063,100,-1900.00,-1.79,-29200.00,-0.06,0,0,2050.00,1.93
43,ロングを決済,MACrossSE,2013-03-25,1054,100,-1900.00,-1.79,-29200.00,-0.06,0,0,2050.00,1.93
44,ショートエントリー,MACrossSE,2013-03-25,1054,100,-1000.00,-0.95,-30200.00,-0.03,6775.00,6.43,850.00,0.81
44,ショートを決済,MACrossLE,2013-04-05,1054,100,-1000.00,-0.95,-30200.00,-0.03,6775.00,6.43,850.00,0.81
45,ロングエントリー,MACrossLE,2013-04-05,1054,100,15900.00,15.09,-14300.00,0.54,17475.00,16.58,2025.00,1.92
45,ロングを決済,MACrossSE,2013-05-07,1223,100,15900.00,15.09,-14300.00,0.54,17475.00,16.58,2025.00,1.92
46,ショートエントリー,MACrossSE,2013-05-07,1223,100,-4200.00,-3.43,-18500.00,-0.14,300.00,0.25,3950.00,3.23
46,ショートを決済,MACrossLE,2013-05-08,1255,100,-4200.00,-3.43,-18500.00,-0.14,300.00,0.25,3950.00,3.23
47,ロングエントリー,MACrossLE,2013-05-08,1255,100,5000.00,3.98,-13500.00,0.17,15250.00,12.15,3000.00,2.39
47,ロングを決済,MACrossSE,2013-05-22,1315,100,5000.00,3.98,-13500.00,0.17,15250.00,12.15,3000.00,2.39
48,ショートエントリー,MACrossSE,2013-05-22,1315,100,-5000.00,-3.8,-18500.00,-0.17,0,0,5250.00,3.99
48,ショートを決済,MACrossLE,2013-05-23,1355,100,-5000.00,-3.8,-18500.00,-0.17,0,0,5250.00,3.99
49,ロングエントリー,MACrossLE,2013-05-23,1355,100,-6200.00,-4.58,-24700.00,-0.21,750.00,0.55,9000.00,6.64
49,ロングを決済,MACrossSE,2013-05-24,1303,100,-6200.00,-4.58,-24700.00,-0.21,750.00,0.55,9000.00,6.64
50,ショートエントリー,MACrossSE,2013-05-24,1303,100,1800.00,1.38,-22900.00,0.06,8175.00,6.27,5200.00,3.99
50,ショートを決済,MACrossLE,2013-06-05,1275,100,1800.00,1.38,-22900.00,0.06,8175.00,6.27,5200.00,3.99
51,ロングエントリー,MACrossLE,2013-06-05,1275,100,-2500.00,-1.96,-25400.00,-0.08,4000.00,3.14,2000.00,1.57
51,ロングを決済,MACrossSE,2013-06-06,1260,100,-2500.00,-1.96,-25400.00,-0.08,4000.00,3.14,2000.00,1.57
52,ショートエントリー,MACrossSE,2013-06-06,1260,100,-3000.00,-2.38,-28400.00,-0.1,7375.00,5.85,3750.00,2.98
52,ショートを決済,MACrossLE,2013-06-11,1280,100,-3000.00,-2.38,-28400.00,-0.1,7375.00,5.85,3750.00,2.98
53,ロングエントリー,MACrossLE,2013-06-11,1280,100,-8500.00,-6.64,-36900.00,-0.29,1750.00,1.37,10250.00,8.01
53,ロングを決済,MACrossSE,2013-06-14,1205,100,-8500.00,-6.64,-36900.00,-0.29,1750.00,1.37,10250.00,8.01
54,ショートエントリー,MACrossSE,2013-06-14,1205,100,-6000.00,-4.98,-42900.00,-0.2,250.00,0.21,7250.00,6.02
54,ショートを決済,MACrossLE,2013-06-20,1255,100,-6000.00,-4.98,-42900.00,-0.2,250.00,0.21,7250.00,6.02
55,ロングエントリー,MACrossLE,2013-06-20,1255,100,-2700.00,-2.15,-45600.00,-0.09,3750.00,2.99,4875.00,3.88
55,ロングを決済,MACrossSE,2013-06-26,1238,100,-2700.00,-2.15,-45600.00,-0.09,3750.00,2.99,4875.00,3.88
56,ショートエントリー,MACrossSE,2013-06-26,1238,100,-4700.00,-3.8,-50300.00,-0.16,1675.00,1.35,4200.00,3.39
56,ショートを決済,MACrossLE,2013-06-28,1275,100,-4700.00,-3.8,-50300.00,-0.16,1675.00,1.35,4200.00,3.39
57,ロングエントリー,MACrossLE,2013-06-28,1275,100,-700.00,-0.55,-51000.00,-0.02,5500.00,4.31,1500.00,1.18
57,ロングを決済,MACrossSE,2013-07-17,1278,100,-700.00,-0.55,-51000.00,-0.02,5500.00,4.31,1500.00,1.18
58,ショートエントリー,MACrossSE,2013-07-17,1278,100,-5200.00,-4.07,-56200.00,-0.18,800.00,0.63,4700.00,3.68
58,ショートを決済,MACrossLE,2013-07-19,1320,100,-5200.00,-4.07,-56200.00,-0.18,800.00,0.63,4700.00,3.68
59,ロングエントリー,MACrossLE,2013-07-19,1320,100,-7500.00,-5.68,-63700.00,-0.25,2000.00,1.52,7625.00,5.78
59,ロングを決済,MACrossSE,2013-07-29,1255,100,-7500.00,-5.68,-63700.00,-0.25,2000.00,1.52,7625.00,5.78
60,ショートエントリー,MACrossSE,2013-07-29,1255,100,-5500.00,-4.38,-69200.00,-0.19,2000.00,1.59,5500.00,4.38
60,ショートを決済,MACrossLE,2013-08-05,1300,100,-5500.00,-4.38,-69200.00,-0.19,2000.00,1.59,5500.00,4.38
61,ロングエントリー,MACrossLE,2013-08-05,1300,100,-3500.00,-2.69,-72700.00,-0.12,2000.00,1.54,3500.00,2.69
61,ロングを決済,MACrossSE,2013-08-08,1275,100,-3500.00,-2.69,-72700.00,-0.12,2000.00,1.54,3500.00,2.69
62,ショートエントリー,MACrossSE,2013-08-08,1275,100,-4000.00,-3.14,-76700.00,-0.14,2250.00,1.76,3500.00,2.75
62,ショートを決済,MACrossLE,2013-08-14,1305,100,-4000.00,-3.14,-76700.00,-0.14,2250.00,1.76,3500.00,2.75
63,ロングエントリー,MACrossLE,2013-08-14,1305,100,-6000.00,-4.6,-82700.00,-0.21,250.00,0.19,5500.00,4.21
63,ロングを決済,MACrossSE,2013-08-16,1255,100,-6000.00,-4.6,-82700.00,-0.21,250.00,0.19,5500.00,4.21
64,ショートエントリー,MACrossSE,2013-08-16,1255,100,-3000.00,-2.39,-85700.00,-0.1,2250.00,1.79,3000.00,2.39
64,ショートを決済,MACrossLE,2013-08-26,1275,100,-3000.00,-2.39,-85700.00,-0.1,2250.00,1.79,3000.00,2.39
